,ImageID,Unnamed: 0,Title,Formats,Production,Description,Synopsis,Habitat,Theme,Location,Keywords,Visualization,Date,Filename
452,55907732,240, Deforestation Around the Karipuna Indigenous Territory ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Deforestation of the Brazilian Amazon rainforest has led to decreased availability of land for Indigenous Peoples, including around the Karipuna Indigenous Territory. ", , Forests;Rural , Land Management;Deforestation ," Karipuna, Rondônia, Brazil, South America ", Road-Construction Indigenous-Territories Infrastructure Protected-Land Illegal-Logging Construction Land-Invaders Highways Urbanisation Human-Settlements Data-Visualizations Data-Visualisations Urbanization Virgin-Rainforest , 1984 - 2022 , 2024-01-09 20:03:02 ,1DDD13_0Z403AY27Z_lt.jpg
453,55960223,66," Reforestation Project, Peru ", High-Res Master_1080i ,2016, A tent forming part of a reforestation project in Peru , , Rural , Deforestation ," Madre de Dios, Peru, South America ", Amazon-rainforest Amazon Peru Reforestation , , 2024-01-23 16:10:10 ,1DDD21_6B3XJDVFUD_lt.jpg
454,55960223,66," Reforestation Project, Peru ", High-Res Master_1080i ,2016, A tent forming part of a reforestation project in Peru , , Rural , Deforestation ," Madre de Dios, Peru, South America ", Amazon-rainforest Amazon Peru Reforestation , , 2024-01-23 16:10:10 ,1DDD21_6B3XJDVFUD_lt.jpg
455,55960223,66," Reforestation Project, Peru ", High-Res Master_1080i ,2016, A tent forming part of a reforestation project in Peru , , Rural , Deforestation ," Madre de Dios, Peru, South America ", Amazon-rainforest Amazon Peru Reforestation , , 2024-01-23 16:10:10 ,1DDD21_6B3XJDVFUD_lt.jpg
456,55965338,243, Deforestation in the Igarape Lage Indigenous Territory ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Deforestation surrounding and within the Igarape Lage Indigenous Territory in the Brazilian Amazon rainforest between 1984-2022. , , Forests , Land Management;Deforestation ," Igarape Lape, Rondonia, Brazil, South America ", Deforestation Brazil South-America Road Highway Construction Infrastructure Town Expansion Development Nature-loss Virgin-rainforest Farmland Data-visualization Timelapse Landsat Geospatial 1984-2022 Visualization , 1984 - 2022 , 2024-01-24 11:59:39 ,1DDD22_Z113S3MD3L_lt.jpg
457,55965948,227," Deforestation Around a Protected Area in Aripuanã, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Deforestation of the Amazon Rainforest surrounding a protected area in Aripuanã, in the Mato Grosso State in Brazil, between 1984-2022. ", , Forests;Rural , Land Management;Deforestation ," Aripuana, Brazil, South America ", Amazon-Rainforest Land-Clearance Rural-Expansion Amazon Land-Conversion Agriculture Land-Degredation Rural-Development Data-Visualizations Data-Visualisations , 1984 - 2022 , 2024-01-24 18:19:04 ,1DDD22_7JMFRCXAEY_lt.jpg
458,55966230,242," Deforestation Around the Enawene Nawe Indigenous Territory, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Deforestation of the Amazon rainforest surrounding the protected Enawene Nawe Indigenous Territory, in the Brazilian state of Mato Grosso, between 1984-2022. ", , Forests;Rural , Land Management;Deforestation ," Enawene Nawe, Rondonia, Brazil,South America ", Amazon-Rainforest Forests Logging Brazil Virgin-Rainforests Rondonia Rural-Development Timelapse Landsat Geospatial 1984-2022 Data-Visualisations Data-Visualizations Jungles , 1984 - 2022 , 2024-01-24 18:56:24 ,1DDD22_8D4BLQ0L8R_lt.jpg
459,55966259,225," Deforestation Around the Igarapé Lourdes Indigenous Territory, Brazil "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Deforestation around the protected Igarapé Lourdes Indigenous Territory in Brazil, between 1984-2022. ", , Forests;Rural , Land Management;Deforestation ," Igarape Lourdes, Rondonia, Brazil, South America ", Land-Degradation Amazon-Rainforest Land-Clearance Agriculture Virgin-Rainforest Rural-Development Land-Grabbing Logging Data-Visualizations Data-Visualisations , 1984 - 2023 , 2024-01-24 19:03:05 ,
460,55966262,239, Deforestation in the Igarapé Region of Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Deforestation of the Amazon Rainforest in the area of Igarapé, in the Minas Gerais State in Brazil, between 1984-2022. ", , Forests;Rural , Land Management;Deforestation ," Igarape Loudres , Rondônia, Brazil, South America ", Virgin-Rainforest Land-Degredation Land-Clearance Amazon-Rainforest Amazon Agriculture Rural-Development Logging Data-Visualizations Data-Visualisations , 1984 - 2022 , 2024-01-24 19:11:55 ,1DDD22_8QZ1N5VHJQ_lt.jpg
461,55977763,131, Soybeans in a Field in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Soybeans in a field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Consumption;Deforestation ," Brazil, South America ", Soy-Crops Agriculture Farming Soybeans Soya-Beans-Farming , , 2024-01-30 16:14:53 ,1DDD28_UQL2Q3X200_lt.jpg
462,55977763,131, Soybeans in a Field in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Soybeans in a field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Consumption;Deforestation ," Brazil, South America ", Soy-Crops Agriculture Farming Soybeans Soya-Beans-Farming , , 2024-01-30 16:14:53 ,1DDD28_UQL2Q3X200_lt.jpg
463,55977763,131, Soybeans in a Field in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Soybeans in a field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Consumption;Deforestation ," Brazil, South America ", Soy-Crops Agriculture Farming Soybeans Soya-Beans-Farming , , 2024-01-30 16:14:53 ,1DDD28_UQL2Q3X200_lt.jpg
464,55977764,201, Rainfall With a Pool of Rainwater on the Ground in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Rainfall with rainwater building up on a road next to a soybean field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Deforestation;Land Management;Water ," Amazonas, Brazil, South America ", Rainfalls Rainwater Soybeans Soya-Beans Farming Agriculture Monsoon-Rainfall , , 2024-01-30 16:14:53 ,
465,55977765,128, Combine Harvester Harvests Soy in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, A combine harvester harvests a field of soy. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Deforestation;Consumption ," Brazil, South America ", Soy-Harvesting Soy-Crops Combine-Soy-Harvesters Agriculture Farming Soybeans Soya-Beans Agricultural-Machinery , , 2024-01-30 16:14:53 ,1DDD28_UQL2PJR3Q0_lt.jpg
466,55977766,269, Combine Harvester Harvests Soy in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Combine harvesters pass each other in a soy field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Deforestation;Consumption;Food;Land Management ," Brazil, South America ", Soy-Harvesting Soy-Crops Combine-Soy-Harvesters Agriculture Farming Soybeans Soya-Beans Agricultural-Machinery , , 2024-01-30 16:14:54 ,1DDD28_UQLDZTJ6NZ_lt.jpg
467,55977766,269, Combine Harvester Harvests Soy in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Combine harvesters pass each other in a soy field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Deforestation;Consumption;Food;Land Management ," Brazil, South America ", Soy-Harvesting Soy-Crops Combine-Soy-Harvesters Agriculture Farming Soybeans Soya-Beans Agricultural-Machinery , , 2024-01-30 16:14:54 ,1DDD28_UQLDZTJ6NZ_lt.jpg
468,55977766,269, Combine Harvester Harvests Soy in Brazil ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2020, Combine harvesters pass each other in a soy field in Brazil. ," Over 75% of the world's soy crop is grown for use in livestock or animal feed. Most soy produced in Brazil is destined for markets in Europe and China. The production of soy has led to deforestatation in the Amazon and Cerrado regions of Brazil, destroying nature and biodiversity. Brazil's Amazon Soy Moratorium was implemented to help remove deforestation from supply chains. ", Rural , Deforestation;Consumption;Food;Land Management ," Brazil, South America ", Soy-Harvesting Soy-Crops Combine-Soy-Harvesters Agriculture Farming Soybeans Soya-Beans Agricultural-Machinery , , 2024-01-30 16:14:54 ,1DDD28_UQLDZTJ6NZ_lt.jpg
